"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6"
"https://www.google.com/maps/place/RM+Indo+Kapau/data=!4m7!3m6!1s0x2e68e682e717179d:0x356e9a21a91524bf!8m2!3d-6.8770967!4d107.577775!16s%2Fg%2F1hc2d5xch!19sChIJnRcX54LmaC4RvyQVqSGabjU?authuser=0&hl=id&rclk=1","RM Indo Kapau","4,7","(319)","·","Rp 25–50 rb","Restoran","·","·","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGGCiMDlPh42U4VVtsRQc-gO3dxgtEmC1gaGktTTOppYNhDDhU6lBKMnggnKrP7AD3c1LFhqbRmBzpa0o8GbUmih1tGZvjSTxpW-pP-6Oy8ckVwviH2Iov_BTaTuhqMqbJphY=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""My favorit","padang","food in Bandung fair price.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhjMmQ1eGNoGAA6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4an4aePHMrTaseMPvJ3zwA0&ei=4an4aePHMrTaseMPvJ3zwA0&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Blk. 7 Jl. Sarimanah No.68, RT.002/RW.09"
"https://www.google.com/maps/place/Lapau+Jam+Gadang/data=!4m7!3m6!1s0x2e68e6bbd44c8bd9:0xefa4bea82e48d8ec!8m2!3d-6.8596157!4d107.5917721!16s%2Fg%2F11f08cwghq!19sChIJ2YtM1LvmaC4R7NhILqi-pO8?authuser=0&hl=id&rclk=1","Lapau Jam Gadang","4,3","(33)","","","Padang","·","4HRR+5P2 Dormitory UPI","Tutup","· Buka Sel pukul 06.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFR_-KoXv0OCeL_TVU4zGIEXfBr_cIvTQt5as_prI-2j21YMpxvr59aXCsyywHnicuDqmL4UKL4NH0Ee72myJunQOB_hJppHjKbyHkG-srY8bCXMSlfEoppWbQkGpFr4TTDe3UFJw=w163-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","","",""
"https://www.google.com/maps/place/RM+Mini+Baru/data=!4m7!3m6!1s0x2e68e695b5796c81:0xe2f22acd03e979f!8m2!3d-6.8694718!4d107.5933476!16s%2Fg%2F11b5zs1bjx!19sChIJgWx5tZXmaC4Rn5c-0KwiLw4?authuser=0&hl=id&rclk=1","RM Mini Baru","4,4","(342)","·","Rp 25–50 rb","Padang","·","·","Segera tutup","· 22.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVXxqShiCSlxsKZ8_xm4PnJlkYi9LrsYsOdFJZf56Zf8pgb3v9QMyOl3xQCtrDTQQxIMKC-MH9XWEC6_VBFxlGy-LMN7OJ3UurKjfxnHbQnjaCJacmFt0jhCUgGM2qkiLyNJ9R=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Type Rendang nya hitam","padang","banget, yg lainya enak juga, harga sesuai.""","","","","","Jl. Dr. Setiabudi No.151"
"https://www.google.com/maps/place/Rumah+makan+padang+Rajo+Bungsu/data=!4m7!3m6!1s0x2e68e704121165b7:0xbe9bf355780a8429!8m2!3d-6.8636329!4d107.5895745!16s%2Fg%2F11h54gq8dd!19sChIJt2UREgTnaC4RKYQKeFXzm74?authuser=0&hl=id&rclk=1","Rumah makan padang Rajo Bungsu","4,0","(114)","·","Rp 1–25.000","Padang","·","·","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhmCumyjqcUUM-Bs9WWdsBOzInjtDkHaSJwlGoRFuIy10F2rkKvkyTfPu1BB7bor52hPswb7c0Y9nFQXJqpcCK8eGP4joHpZqNbHgNl1v8u-LB06HCczita0qqb9H5-Bj7jfcOTeO_vj6t=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""rasa nasi","padang","nya enak banget, bumbunya juga kuat!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoNTRncThkZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4an4aePHMrTaseMPvJ3zwA0&ei=4an4aePHMrTaseMPvJ3zwA0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Gegerkalong Girang No.75"
"https://www.google.com/maps/place/Rumah+Makan+Padang+Bahagia/data=!4m7!3m6!1s0x2e68e723627dd46b:0x3c3335352ec5a301!8m2!3d-6.8830879!4d107.6149438!16s%2Fg%2F11fmh6wq47!19sChIJa9R9YiPnaC4RAaPFLjU1Mzw?authuser=0&hl=id&rclk=1","Rumah Makan Padang Bahagia","4,4","(1.083)","·","Rp 25–50 rb","Padang","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdycu3bsAMOMhzWA8jDVNowKjbiww64U-en6FrunRJRTZSPHxGkamBMTgtHZNQB2M8pzA9gZg06Fj837u80G7vnj5XwflzJTrMWCV20pdt7LLsYNjuFuJbJn74mcWB8yfDr9G--0gDFZVq=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi rendang 20rb, nasi kikil kaki sapi 25rb.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmbWg2d3E0NxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4an4aePHMrTaseMPvJ3zwA0&ei=4an4aePHMrTaseMPvJ3zwA0&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Ir. H. Juanda No.242"
"https://www.google.com/maps/place/Rumah+Makan+Masakan+Padang+BuMus+Cimanuk/data=!4m7!3m6!1s0x2e68e783eb4401ed:0x8f16c058a918ed59!8m2!3d-6.9040096!4d107.6205679!16s%2Fg%2F11rcqrbwsm!19sChIJ7QFE64PnaC4RWe0YqVjAFo8?authuser=0&hl=id&rclk=1","Rumah Makan Masakan Padang BuMus Cimanuk","4,5","(2.350)","·","Rp 50–75 rb","Padang","·","Jl. Cimanuk No.9","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhPXKWXyo2miAch3Q2VU7FwJ83ClG5jafA2PWJscOJssaM28dvU1WIXRTMmsBi_eeokfAwuGyCRczKWXDpax3FGwkFBUb0bCBYb-jA0zNFU3vJ71woMo2vhK1EuBmUbwzI8Eo=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, tempatnya bersih, sate padangnya mantap""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFyY3FyYndzbRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4an4aePHMrTaseMPvJ3zwA0&ei=4an4aePHMrTaseMPvJ3zwA0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Narendang/data=!4m7!3m6!1s0x2e68e7826ab62ba3:0xde5da2d63b0c323a!8m2!3d-6.913934!4d107.6151509!16s%2Fg%2F11k4yw0lqz!19sChIJoyu2aoLnaC4ROjIMO9aiXd4?authuser=0&hl=id&rclk=1","Narendang","4,8","(971)","·","Rp 25–50 rb","Padang","·","Jl. Kalimantan No.5","Tutup","· Buka Sel pukul 10.15","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvdo-GDdzm9d9YEsDbcYQTJ_29oA-ch1ypCDyaJDJ4g7NBkY7PW_B9SEaQGW1iBCIIznAdcoh046tz9RejS8vxPxmQrCwZtYkj6BKOtrwNGXsKojd9cximb9JHvXCJaw06BX8v=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendangnya enak empuk, menu yang lain enak enak, pelayanan juga baik""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrNHl3MGxxehgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4an4aePHMrTaseMPvJ3zwA0&ei=4an4aePHMrTaseMPvJ3zwA0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Singgalang+Jaya/data=!4m7!3m6!1s0x2e68e6f927efd327:0x975efd96906c2f51!8m2!3d-6.8842122!4d107.6147952!16s%2Fg%2F11bbx098sn!19sChIJJ9PvJ_nmaC4RUS9skJb9Xpc?authuser=0&hl=id&rclk=1","Singgalang Jaya","4,6","(263)","·","Rp 1–25.000","Padang","·","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4tm7GZqgr4hNXWZvltFKbvnLPtBERm1f2f5F72ptjcIF4L-01RGHMKIou26caUz6XIXfWKtmXZJIbV7zvAoDAtTnSbe68ipM3Dhy2kvrRleeEwkJqVJbGb55ot7Fs4hRBi_Ju=w166-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""rendang nya mantep banget kikil empuk harganya murah banget top pokonya""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiYngwOThzbhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4an4aePHMrTaseMPvJ3zwA0&ei=4an4aePHMrTaseMPvJ3zwA0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Tubagus Ismail No.7A"
"https://www.google.com/maps/place/Rumah+Makan+Mini+Baru/data=!4m7!3m6!1s0x2e68e6bcf4420a4f:0x70f9c1a5d7c158a9!8m2!3d-6.8644626!4d107.5928967!16s%2Fg%2F1pzwqktkv!19sChIJTwpC9LzmaC4RqVjB16XB-XA?authuser=0&hl=id&rclk=1","Rumah Makan Mini Baru","4,2","(39)","","","Padang","·","Jl. Gegerkalong Girang No.4","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHeFLAnjuIiy9lqiqtZdemLESy22Iszoj4haa4RZEjrBIyyICQ7iE5XY58MxeNyPTwf9ZPOjeQN7CKw1X5vcbz80I3u5w70P9RDPftDYis3-BZXJZGJyWIWQq5mwRJa1NTZvmO2=w163-h92-k-no","","Makan di tempat","Bawa pulang","","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6d3FrdGt2GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4an4aePHMrTaseMPvJ3zwA0&ei=4an4aePHMrTaseMPvJ3zwA0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Restoran+Simpang+Raya+Bandung/data=!4m7!3m6!1s0x2e68e67cb0f42f89:0x172d53f4d542fecf!8m2!3d-6.89267!4d107.585303!16s%2Fg%2F11g8csxkng!19sChIJiS_0sHzmaC4Rz_5C1fRTLRc?authuser=0&hl=id&rclk=1","Restoran Simpang Raya Bandung","4,3","(1.522)","·","Rp 25–50 rb","Padang","·","Jl. Dr. Djunjunan No.182","Segera tutup","· 21.30 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrpLdbnupEf0QtYxbhfX7EM6Rsb1ms4CDu041tVNev3SCLR7Z47vdhrBs2fnHC_ooiotc7UhHqxKwgRYiMRoQGB_UuleFOksx7qhiInHerv3DLAoF-P_QrBTjJLHP90MJc5MVB=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa makanan padangnya otentik dengan ciri khas tersendiri.""","","","","","","",""
"https://www.google.com/maps/place/Masakan+Padang/data=!4m7!3m6!1s0x2e68e698976c23fb:0x2fb6417903b933f8!8m2!3d-6.868192!4d107.5818377!16s%2Fg%2F11b6dpr642!19sChIJ-yNsl5jmaC4R-DO5A3lBti8?authuser=0&hl=id&rclk=1","Masakan Padang","4,2","(18)","·","Rp 1–25.000","Padang","·","4HJJ+PPG, Jl. Gegerkalong Hilir","Buka 24 jam","","https://lh3.googleusercontent.com/gps-proxy/ALd4DhH8_yifsUoRwH2jw4c1rZ1fPHObUb1zTuvxo9cBgs2ftBJFYj7zOdHV7WylXKILRR8-FjphK8u6w_Cy7ZJi_zsNAoyW1LmpBfwtAXMSbZJZ7yIPfJHcUtm7w4tbA0Q4AeDNj4NtIV0UGyT0wo244R-kXpr6IDkkGxEnz3RgguEWC-A6rd9QmgNYTwP-b0wcCuwcRpU=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa enak, pelayanan ok, hanya saja bau asap rokok.""","","","","","","",""
"https://www.google.com/maps/place/Warung+Nasi+Padang+88+Uni+Angel/data=!4m7!3m6!1s0x2e68e77dbd5eb2cb:0x457aef5ddcf2160e!8m2!3d-6.8643069!4d107.5921556!16s%2Fg%2F11jbgg0w6z!19sChIJy7JevX3naC4RDhby3F3vekU?authuser=0&hl=id&rclk=1","Warung Nasi Padang 88 Uni Angel","3,0","(32)","·","Rp 1–25.000","Padang","·","·","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUGQBln5yJTYCqAGki0q7pk8gIV7iD9D5O6IiTBBez-zmpBgTYskMcMFBVJMrwlzTBzh-ybnVoQ_ufJiboomNkxNtr0nDcRg2kl9RFu7XiS_dcD0n7VljfhxXAZ5Veho3z58qLM9Zzy82Q=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bisa beli Paket Nasi","Padang","dengan harga Rp10.000,00 atau Rp15.000,00.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqYmdnMHc2ehgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=4an4aePHMrTaseMPvJ3zwA0&ei=4an4aePHMrTaseMPvJ3zwA0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","4HPR+7VC, Jl. Gegerkalong Girang"
"https://www.google.com/maps/place/Rumah+Makan+Padang+Bu+Mus/data=!4m7!3m6!1s0x2e68e8631f6eb735:0x6adb733877f0cab5!8m2!3d-6.9392856!4d107.6247546!16s%2Fg%2F1tf8jdr1!19sChIJNbduH2PoaC4Rtcrwdzhz22o?authuser=0&hl=id&rclk=1","Rumah Makan Padang Bu Mus","4,4","(3.238)","·","Rp 25–50 rb","Padang","·","·","Segera tutup","· 22.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEu7PobdCGjY9CRyZdQYoNmhBb4SsK8cU9JjrJyTspfHZc5hbMmimUzMSCBEcwdWDHFYHoRCPUCuzJOy4TD1sE_WkL_7SV1MInIZa1HnNh-LfaoRKM03NM-cvRM98mClNWNa8YBmg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Rumah makan padang","dengan cita rasa dan bumbu rempah yg mantap""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRmOGpkcjEYADoDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=7Kn4aYaHJtm8seMP0YTu0Qw&ei=7Kn4aYaHJtm8seMP0YTu0Qw&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Buah Batu No.182"
"https://www.google.com/maps/place/RM+Ajo+Siang+Malam/data=!4m7!3m6!1s0x2e68e6823b1ef693:0x616da6a15d761d70!8m2!3d-6.8824379!4d107.5761102!16s%2Fg%2F11c6sly8nz!19sChIJk_YeO4LmaC4RcB12XaGmbWE?authuser=0&hl=id&rclk=1","RM Ajo Siang Malam","4,4","(178)","·","Rp 25–50 rb","Padang","·","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvgas7z2W90WwOBq6l3WPkFv_QB2iTrf89RoCq_Mccsyf1-LqSnufryMgA0XlAtOsgr3siUf_15iURvZMQbEBwGKJYRMbWPnr2xv_FK0DXthiODDZ6W__9Dfs_tUr8uFLt-f5F=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Autentic","padang",", rasa mantap, dendeng juara.""","","","","","Jl. Sariwangi No.11"
"https://www.google.com/maps/place/PADANG+KEREN/data=!4m7!3m6!1s0x2e68e70039502ebb:0xfd78c116cb3394a!8m2!3d-6.8983648!4d107.6160146!16s%2Fg%2F11xs4kr0tq!19sChIJuy5QOQDnaC4RSjmzbBGM1w8?authuser=0&hl=id&rclk=1","PADANG KEREN","4,7","(312)","·","Rp 25–50 rb","Indonesia","·","Jl. H. Hasan No.12","Segera tutup","· 21.30 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAOpveQVxdEbOhiPRqS_sXdV7z5fuknb3AS7p96M6Duge0iJHA-mjnYjr0PCml9HWPUj_lIHlgoHdr1MopwPFcCaYBUqqgeLhna9xosOjh8UNAN8ik2FBydZ7KpNuXrg-EzgN5Ye9Q6feR=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendangnya juara banget sih 😭✨ bumbunya medok, dagingnya empuk juga.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4czRrcjB0cRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=7Kn4aYaHJtm8seMP0YTu0Qw&ei=7Kn4aYaHJtm8seMP0YTu0Qw&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+BaBEDA/data=!4m7!3m6!1s0x2e68e7004b879fb1:0xe26c65e629f0df71!8m2!3d-6.8875518!4d107.6153484!16s%2Fg%2F11vwtkt48z!19sChIJsZ-HSwDnaC4Rcd_wKeZlbOI?authuser=0&hl=id&rclk=1","Rumah Makan Padang BaBEDA","4,8","(45)","·","Rp 25–50 rb","Padang","·","Jl. Dipati Ukur No.100","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFC_YSn4xeVWJQTbqLN5YwTJvSMGzKHTRnE4jr-MjOTCekWwbXcddUyj6_eYHhwRak5gj5TUw6PPHyZfjyV74W96O9Cmz5pYUeCikv8B5L1bDghjabV9YuzcZeWKda5uszNDYaZSA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Makan","siang nasi","","","","",""
