"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 6","W4Efsd 7","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/PARCO+Coffee+and+Eatery/data=!4m7!3m6!1s0x2e69efca2bcd2b0d:0x6c1f9a2a0a264f7b!8m2!3d-6.3496779!4d106.7763326!16s%2Fg%2F11q466n01g!19sChIJDSvNK8rvaS4Re08mCiqaH2w?authuser=0&hl=id&rclk=1","PARCO Coffee and Eatery","4,8","(1.126)","·","Rp 50–75 rb","Restoran","·","","·","Jl. Cinere Raya No.27","Segera tutup","· 22.00 · Buka Sel pukul 08.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvmignhkRUFwvADl8HD6oqPrhtX_V9i4vSl6MLpCirv6GFXv1vZ9FKKEiBa6aLDbW7XximlhtJ0cxyG29ZoouawzStB_fXlga9-sSW_NiMRTbZ5J1i3u-14VeCBBPKRrTZQre-jA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu yg harus di coba: potato boom,  burger brisket, dan lychee cucumber.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxNDY2bjAxZxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BrD4af32M9uvseMPl-j0CQ&ei=BrD4af32M9uvseMPl-j0CQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Resto+Mie+Ayam+Berkat/data=!4m7!3m6!1s0x2e69ec1625ad9951:0x323e44f06e18cd1c!8m2!3d-6.3605711!4d106.8335936!16s%2Fg%2F1tdnt9j9!19sChIJUZmtJRbsaS4RHM0YbvBEPjI?authuser=0&hl=id&rclk=1","Resto Mie Ayam Berkat","4,4","(1.747)","·","Rp 25–50 rb","Mi","·","","·","Jl. Margonda No.504","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFM0cKy4kBHyDr2-LDGwUTw1TBbMMtn_ywR8IFdRZ_AfG9CPLTFKMegQMO0zNBjEPQY4v_58wHoVAupyFDHAXnUYkLyWuZ33YRhaCBDhfK6WVBCgTl3wQ7_izYCWNRK7J7Y-9s=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mengherankan tapi terjadi.""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRkbnQ5ajkYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BrD4af32M9uvseMPl-j0CQ&ei=BrD4af32M9uvseMPl-j0CQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Warung+Nastel/data=!4m7!3m6!1s0x2e69ec1d9840116b:0xa6f73daf3949696c!8m2!3d-6.36779!4d106.8191879!16s%2Fg%2F1q65fcsmv!19sChIJaxFAmB3saS4RbGlJOa8996Y?authuser=0&hl=id&rclk=1","Warung Nastel","4,6","(369)","·","Rp 1–25.000","Rumah Makan","·","","·","JRJ9+VMP, Jl. Palakali","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJtW7A0I3wt8m3tN7a7ArTjHxXCc5B55_Lp5RJTEZhCjnL2ySQJTJjOlh27zXeSrgJOj8gkQGl-bP7pief6R9IUrH8d-2ful-dTv_BeMxJaw0pEuIbnDmuYH5LV9iSFGmtZ8lG=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Malah dominan rasa indomie dan kornetnya yg jadi base bumbunya.""","","",""
"https://www.google.com/maps/place/Segala+Cafe/data=!4m7!3m6!1s0x2e69ed6f2a9af32b:0x33b29a218a6a3a9!8m2!3d-6.3513045!4d106.8309805!16s%2Fg%2F11txrjtgbl!19sChIJK_OaKm_taS4RqaOmGKIpOwM?authuser=0&hl=id&rclk=1","Segala Cafe","4,9","(555)","·","Rp 25–50 rb","Kafe","·","","Felfest UI, Kompleks Kampus UI, Jl Prof. Dr. Miriam Budiarjo","","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyEmbKUooJ3Yzy1bzlk9JPF3MWaJzvtLu3-4jd2ctOC3uxXeqQA5pInHPBfo6snwYEtNqKmn5EeFQbTBuMU_jBNFtUPsxwMpZi2_SoW0LTzLeNly8X1D-lVzmSoOYpAxEj1ibWlKtLux4W=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Es cincau nya terlalu manis, tapi enak!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0eHJqdGdibBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BrD4af32M9uvseMPl-j0CQ&ei=BrD4af32M9uvseMPl-j0CQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Djati+Seruni+Kafe/data=!4m7!3m6!1s0x2e69ebb5b9c19be1:0xcc36cb98a0c7e2ce!8m2!3d-6.4118474!4d106.8644278!16s%2Fg%2F11td8_l9jy!19sChIJ4ZvBubXraS4RzuLHoJjLNsw?authuser=0&hl=id&rclk=1","Djati Seruni Kafe","4,9","(2.077)","","","Restoran","·","","Jl. Perumahan Jatijajar No.1 Blok b1","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjU4zw2F0BmSBzSdKxEcf5UBqud2nFLCJsbS3hUyLDPpxrUkkKcpDEdvGDBdqyauE0BOph4e8ptPbl-v6vbkA3x_sDZ7r1uPtqsp0MYJSRz5zqTGo1Pi3VjBtMSA41feCdoU673aGvHPl8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recommend buat lunch atau dinner romantic.""","","",""
"https://www.google.com/maps/place/Tempat+Makan+Kimpul/data=!4m7!3m6!1s0x2e69ec16d921177f:0xf4ad9ccd0781712f!8m2!3d-6.3643124!4d106.8328946!16s%2Fg%2F11crz2035z!19sChIJfxch2RbsaS4RL3GBB82crfQ?authuser=0&hl=id&rclk=1","Tempat Makan Kimpul","4,6","(258)","·","Rp 1–25.000","Restoran","·","","·","Jl. Cengkeh No.17B","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtE3d5PPvrrGZUzLf75XPASrR9ezbkbwxwLzsFNDpHXDTbJV1yF7Udvt4w8uqWN5abMzxmor9EURpV3-27S9a1kOzEShdJ5agKP7FoyMrIrhv708-xlIbLySBLRHQee3W_zfqY=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sudah makan di sini sejak masih SD sampai jadi mahasiswa tingkat akhir.""","","",""
"https://www.google.com/maps/place/Kotak+Coffee+@Depok/data=!4m7!3m6!1s0x2e69edcd47c52d19:0x927690baf54f75aa!8m2!3d-6.3618738!4d106.8337895!16s%2Fg%2F11r7xvsnnd!19sChIJGS3FR83taS4RqnVP9bqQdpI?authuser=0&hl=id&rclk=1","Kotak Coffee @Depok","4,5","(1.109)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Margonda No.488","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQjLRhCKD9vzMXi3YagPJjoYbCbna28yYk_f8VBSJSYfG9xSw_jPv31fWfjp3wJH8mL5VYH3oX5JcgxWYwFN9avzoYBUEHN-CwBwaXQCC88Uulyh--6rO4jF-agMie5yc6IZSY=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mayoritas outdoor plus rooftop.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFyN3h2c25uZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BrD4af32M9uvseMPl-j0CQ&ei=BrD4af32M9uvseMPl-j0CQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/A%26W+Depok+Town+Square/data=!4m7!3m6!1s0x2e69ec080242b165:0x222f3f9548d55723!8m2!3d-6.3727419!4d106.8322017!16s%2Fg%2F1tfcqnhr!19sChIJZbFCAgjsaS4RI1fVSJU_LyI?authuser=0&hl=id&rclk=1","A&W Depok Town Square","4,4","(452)","·","Rp 25–50 rb","Makanan Siap Saji","·","","Jalan Margonda Raya Blok Karet No.1 RT.1/RW.1 Kemiri Muka Kecamatan Beji, Depok Town Square, Ruko GE 1.6, Kios GS-1 No 1, 2, 3 & 5","Restoran cepat saji burger & root beer","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGK_UCHz38UJxOSj_BnYXEWuR3LLAPg4B-bujvuojmQGnuXCyjpQgaDLUpj6xvaL7VqCWeM_vCPKWjpkjHazJe4rP7wxiktfx0shk_ewZYA5kVfj8J3FcB0jSjdJqJsmk8zYsoi=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Daging burger standar aw.""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRmY3FuaHIYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BrD4af32M9uvseMPl-j0CQ&ei=BrD4af32M9uvseMPl-j0CQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Warung+Nasi+Padaringan+Muda/data=!4m7!3m6!1s0x2e69ec1635e41a51:0x75950b067e97d32b!8m2!3d-6.3614321!4d106.8329292!16s%2Fg%2F11f3x7m5zw!19sChIJURrkNRbsaS4RK9OXfgYLlXU?authuser=0&hl=id&rclk=1","Warung Nasi Padaringan Muda","4,4","(17)","","","Nasi","·","","JRQM+C5F, jl. sawo stasiun UI","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwN1pwwG2VU1KZzfVopD8nS7fuQwt3A4_8SzIS7NLaudOFtrgFUIU3HrTHZ3VRwMSpZIQVIpLkGEV6XE1eY5t-TLmcKUdlzXETED4NdLLObTDvzi3G31GUGDBfude39WGGu9Z3=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Langsung ke sini aja dah 👍""","","",""
"https://www.google.com/maps/place/Sambel+Neng+Icha/data=!4m7!3m6!1s0x2e69ed53f3b5023f:0x3a0de5372ca5337d!8m2!3d-6.3539621!4d106.8374995!16s%2Fg%2F11lgtfcfxz!19sChIJPwK181PtaS4RfTOlLDflDTo?authuser=0&hl=id&rclk=1","Sambel Neng Icha","4,5","(24)","·","Rp 25–50 rb","Prasmanan","·","","JRWP+CX9, Jl. Akses UI","","Segera tutup","· 22.00 · Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHu12DyGV9KxwcPE8YZSm1Fuy53y6VYG6BlYoaKAMG2UykhkoVuWLbZ1suSk8OYE-sEzSg0zwjobCZtjxw0Hr1fwYQGYYjRpsjD2Sf3qeVB08SGcijVxEcWjNcwksLFCDxCL6VAxw=w80-h106-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Hotway%27s+Chicken+Depok/data=!4m7!3m6!1s0x2e69edee93b92e39:0x72d72b5c7ef071ac!8m2!3d-6.374823!4d106.8321708!16s%2Fg%2F11vds24dwm!19sChIJOS65k-7taS4RrHHwflwr13I?authuser=0&hl=id&rclk=1","Hotway's Chicken Depok","4,8","(1.122)","·","Rp 25–50 rb","Ayam","·","","Jl. Margonda No.331-B","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqmxNwvGr0kS-YrmrOSYYyt0bG9V_j-VRYS6kIB9Bzv4WZMfPNb38sNHvJh3FUycNmLiOjc-gmj2BvZ_486-ZA75d9iRB0QoLX8dbN_lazpa7VQVXyuombySXaZIxEAqVHuz-yKNPUBsQv=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Chicken saus Nashville autentich bikin panas seluruh tubuh""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2ZHMyNGR3bRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BrD4af32M9uvseMPl-j0CQ&ei=BrD4af32M9uvseMPl-j0CQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pawon+Joglo+Mbah+Srini/data=!4m7!3m6!1s0x2e69ef3ec659177d:0xe10aa4861be8fd22!8m2!3d-6.369512!4d106.808426!16s%2Fg%2F11ptqck4_v!19sChIJfRdZxj7vaS4RIv3oG4akCuE?authuser=0&hl=id&rclk=1","Pawon Joglo Mbah Srini","4,3","(687)","·","Rp 25–50 rb","Indonesia","·","","·","Jl. Tanah Baru No.78a","Tutup","· Buka Sel pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQj5LfSBOa26p8TxiUOz44qVcbu09n9VX3_nNJp1X-DVNkDQwrytfIq6x0zhuD6dmo4Ao5SEEu9wC_sJ36-Qv4dHUc7o04OgtFUOhB--m85fQafXlgUudgfZSksEbUbzY-5A9K=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mantab bnget , service exelent""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFwdHFjazRfdhgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BrD4af32M9uvseMPl-j0CQ&ei=BrD4af32M9uvseMPl-j0CQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Dapur+Klapa+2+-+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69edf9164ce967:0xecae436f6048a5b3!8m2!3d-6.3545609!4d106.8397285!16s%2Fg%2F11ddwz4v4g!19sChIJZ-lMFvntaS4Rs6VIYG9Druw?authuser=0&hl=id&rclk=1","Dapur Klapa 2 - Cafe & Resto","4,2","(47)","","","Restoran","·","","Jl. Akses UI No.45","","Segera tutup","· 22.00 · Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_uhoqKFlwjdaMPfuhICNNhc9A5hLTGE4eN0AzcpiBd_T2d5Ygjky8eg61QUoI6Aq11a89j-2q8R3BVOa3byEYT17a2NwVnIxUzBffVbyWp-7pB-SihseWE7t2NYBeNV7yVbOjCg=w163-h92-k-no","","Makan di tempat","","",""
"https://www.google.com/maps/place/Herafil+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e69eb2aec17139b:0x2dad5e9326c501f!8m2!3d-6.391109!4d106.8540584!16s%2Fg%2F11tbz7rjm1!19sChIJmxMX7CrraS4RH1BsMunV2gI?authuser=0&hl=id&rclk=1","Herafil Cafe & Resto","4,8","(42)","·","Rp 25–50 rb","Kedai Kopi","·","","JV53+GJH, Jl. Perumahan Tirta Kencana","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGia-tzPqfklHQiMfdCCiY7dKK3HedJ3VOKMb_Fh1sSI6Dd0k1anoxSFj-zX-zQgRD1NgB-gqJCRQw7N-vpBzIDBFc2syh6lPbd1kZjfSTsmEZ12FuylLbgKBXbvoDhOGD4ewM=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Americano standar.""","","",""
"https://www.google.com/maps/place/Laziiz+Restaurant,+Makanan+Khas+Timur+Tengah+Di+Depok/data=!4m7!3m6!1s0x2e69ebb8b9aaaaab:0x4bbf435dea1e001e!8m2!3d-6.4041117!4d106.8410417!16s%2Fg%2F11f_4s1x6_!19sChIJq6qqubjraS4RHgAe6l1Dv0s?authuser=0&hl=id&rclk=1","Laziiz Restaurant, Makanan Khas Timur Tengah Di Depok","4,6","(549)","·","$$","Timur Tengah","·","","Jl. Tole Iskandar","","Tutup","· Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPCKpEqt9A5EqD3FVarL_EWr-CW1Mh38A6P6oY1W0aROb9Ekztu6xvORfWleiwVGCrz3ZVexy5UEggG5HPyN2f8o2d7KnDXDfU6KM4vzfO8VaOCHY7JwKVDOlIfbwbLj9jQ2HXeQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Worth the price""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmXzRzMXg2XxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BrD4af32M9uvseMPl-j0CQ&ei=BrD4af32M9uvseMPl-j0CQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Kopi+Bar/data=!4m7!3m6!1s0x2e69ec11a195bbfd:0x7ab2ab115e9cbd3e!8m2!3d-6.369524!4d106.8335347!16s%2Fg%2F12m9hpmfj!19sChIJ_buVoRHsaS4RPr2cXhGrsno?authuser=0&hl=id&rclk=1","Kopi Bar","4,3","(1.228)","·","Rp 25–50 rb","Kedai Kopi","·","","Jl. Margonda No.417 E","","Tutup","· Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAER3CGxI7CtAup4ZUWlw7BG2FxZWa8RFP_KBD05PR2Q5NA-lF9q6c49axaYDDWIGIdLo5PKTFuON_m9-RoRh4KwO030jMigmHbVklSMtqv3QjiwqQZCLx887zasAN0ooR767T4=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pesen carbonara dan nasi sambal matah kurang asin.""","","",""
"https://www.google.com/maps/place/Telaga+Seafood+Resto+@Shila+Sawangan/data=!4m7!3m6!1s0x2e69e9187518aa73:0xabf590c43e1e5c76!8m2!3d-6.4058063!4d106.7504295!16s%2Fg%2F11t4bsmjdk!19sChIJc6oYdRjpaS4RdlwePsSQ9as?authuser=0&hl=id&rclk=1","Telaga Seafood Resto @Shila Sawangan","4,7","(659)","","","Hidangan Laut","·","","·","Jl. Raya Muchtar","Tutup","· Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqorWOeLVa9VnYk90y8Wen8SGodVGIn1xk8Hg3Dy-_n9CE35ZEN7norvhrAOw8aIn5IdLoPLXaC5-x-PJDcAW2D5rd3BN8IAar_DnOMJZpe5BAiYWfdIW6aWjC3y7BDiYSjtwN=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""My new favorite","","",""
"https://www.google.com/maps/place/Teras+Atas+Depok/data=!4m7!3m6!1s0x2e69ed5a07560a6b:0xc3bc52d0c273d579!8m2!3d-6.3502441!4d106.854292!16s%2Fg%2F11sf91s6nj!19sChIJawpWB1rtaS4RedVzwtBSvMM?authuser=0&hl=id&rclk=1","Teras Atas Depok","3,7","(118)","·","Rp 1–25.000","Restoran","·","","Jl. Setu Pedongkelan No.1, RT.1/RW.5","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9ga_df3fZ3u72ZOw_JI2gIGbSyPeerru0LP9RN5tm5-o9Emttx6LG-6D_W32KHWSO-UPUdZuk5WOLVIEkux8cq_USz8-8yNuQLb2YFWWd0JYxCz1yNW8QNWSJ2BZHbhleiBpw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu nya beragam!""","","",""
"https://www.google.com/maps/place/Waroeng+Steak+%26+Shake+Kelapa+Dua/data=!4m7!3m6!1s0x2e69ec43ffffffeb:0xb22f12d56d9ce836!8m2!3d-6.3556248!4d106.849059!16s%2Fg%2F11bwf75nl8!19sChIJ6____0PsaS4RNuicbdUSL7I?authuser=0&hl=id&rclk=1","Waroeng Steak & Shake Kelapa Dua","4,4","(5.167)","·","Rp 25–50 rb","Steak","·","","Jl. M. Yasin No.6","","Segera tutup","· 22.00 · Buka Sel pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaBldAqina5JXGhojuJrRhSFOT25RhhjePRs1DJIKRIhHDnxUXCQTKmSHd5m2TuN4549HvHfIrltuYSD7OtFevh7COtiylDOA4tTUxVxL7pTkFhFrDT--itksVQAypwgrMoEfb=w190-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ambil pesanan gofòod""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFid2Y3NW5sOBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BrD4af32M9uvseMPl-j0CQ&ei=BrD4af32M9uvseMPl-j0CQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/SPX+EXPRESS+DEPOK+HUB/data=!4m7!3m6!1s0x2e69ebaf9d1ac52d:0x90752e510bd10e73!8m2!3d-6.4019917!4d106.8185896!16s%2Fg%2F11z6qpzjvv!19sChIJLcUana_raS4Rcw7RC1EudZA?authuser=0&hl=id&rclk=1","SPX EXPRESS DEPOK HUB","2,6","(5)","","","Sup","·","","Jl. Kartini No.49","","Buka 24 jam","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","","","","",""
"https://www.google.com/maps/place/Universitas+Indonesia/data=!4m7!3m6!1s0x2e69ec1a804e8b85:0xd7bf80e1977cea07!8m2!3d-6.3606229!4d106.8272343!16zL20vMDF6bHJ2!19sChIJhYtOgBrsaS4RB-p8l-GAv9c?authuser=0&hl=id&rclk=1","Universitas Indonesia","4,7","(7.304)","","","Universitas Negeri","·","","·","Jl. Lingkar","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-ZuU1SVnLTAUrKz2iPXhuXadaVM8Qe3BrlVUAIA2Ads2XjGpRyYjHCz6wVAcJ9ECgQy3hQmUWCB6S_p9YL6kO3aROuujNLs32NDpoS93iFFKWKkBFkqMH9_-js51MOwg-rLxf=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""SUMPAH INI KEREN BANGET, KAMPUS IMPIAN!""","","",""
"https://www.google.com/maps/place/favehotel+Margonda+-+Depok/data=!4m10!3m9!1s0x2e69ebfa4fda5249:0xe9cb66f39204f122!5m2!4m1!1i2!8m2!3d-6.3879938!4d106.8274744!16s%2Fg%2F11c5r4yr0b!19sChIJSVLaT_rraS4RIvEEkvNmy-k?authuser=0&hl=id&rclk=1","favehotel Margonda - Depok","4,5","(7.134)","","","Hotel bintang 3","Hotel elegan dengan kamar sederhana","","","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgW9-oOVjAb8Q_KHBsGZylwLJGnMku6zPNF4UWzMKjf5_kHPD29l46hyTMA4VARFL5Y-zwLl2kMz5HFYnc2EcOvOUQVjDhIJwG1t7yCf1hNariCVLaTdjc2ibG6qtRHUDWSsoshQ=w133-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cukup memuaskan.""","","",""
"https://www.google.com/maps/place/KFC+Margonda/data=!4m7!3m6!1s0x2e69ebf2ffffffff:0x9214853a449aafcb!8m2!3d-6.3745849!4d106.8328374!16s%2Fg%2F12ml2yn4r!19sChIJ______LraS4Ry6-aRDqFFJI?authuser=0&hl=id&rclk=1","KFC Margonda","4,4","(8.563)","·","Rp 25–50 rb","Makanan Siap Saji","·","","·","Jl. Margonda Raya, RT.01/RW.02","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFoT9-PIxkoiuKic13XpavLd_Qpn298QFBcO75K2Iqbsz78UDj7KrU4R7cWMkhHUbTWaaRUBvvMpxyl1BdKcuvbxzwPcz1WEAGS2ahK-IYW5khHoF4ijvPZY4DEHz64u5Hmfv4=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Overall makanannya enak, hanya ada beberapa minus:
- AC kurang dingin.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMTJtbDJ5bjRyGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ErD4aYH1MdyQnesP6OPHuQY&ei=ErD4aYH1MdyQnesP6OPHuQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Golden+lamian+Pesona+Square+Mall/data=!4m7!3m6!1s0x2e69eb0286759c27:0x954f40d9ca7cc55f!8m2!3d-6.380082!4d106.8450562!16s%2Fg%2F11txhqvn88!19sChIJJ5x1hgLraS4RX8V8ytlAT5U?authuser=0&hl=id&rclk=1","Golden lamian Pesona Square Mall","4,3","(193)","·","Rp 50–75 rb","Masakan Asia","·","","Jl. Ir. H. Juanda No.27b","","Segera tutup","· 22.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJUkFXg69DjBfjFMPHlYD1nK_m4-XvSIkR0gIW96ciSmCl5b0xyLmZlN4NK7aiGGNJlHxYfV9sGFaCeNQ7UD6D5ga6MdQHx1CaN6Tg-vr7p8cFm_RVQekXwmMLZ7M1RPpQeZfdzQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Wajib cobain kalo kesini!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0eGhxdm44OBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ErD4aYH1MdyQnesP6OPHuQY&ei=ErD4aYH1MdyQnesP6OPHuQY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
